id,url,caption
1077,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1077.jpg,a man sits on a couch 
1078,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1078.jpg,a dog lies on a dirt 
1079,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1079.jpg,a man kneeling outside at a city street 
1080,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1080.jpg,a man sitting on a bar 
1081,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1081.jpg,a woman sitting on a deck of snow 
1082,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1082.jpg,two young women sitting around a table with laptops 
1083,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1083.jpg,groups of people set of people 
1084,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1084.jpg,two white sheep 
1085,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1085.jpg,a group of people sitting on a table with umbrellas 
1086,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1086.jpg,a bear in a book 
1087,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1087.jpg,a group of photos of people playing a game 
1088,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1088.jpg,a woman that is standing outside with a dog 
1089,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1089.jpg,a group of teddy bears 
1090,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1090.jpg,a group of teddy bears 
1091,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1091.jpg,a person holding a long black dog on it 
1092,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1092.jpg,a woman sitting at a laptop 
1093,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1093.jpg,people are sitting in separate  food 
1094,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1094.jpg,a bedroom with a game table with a brown rug next to a window 
1095,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1095.jpg,a girl holding a blue shirt and holds a briefcase in the background 
1096,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1096.jpg,a dog is chasing a dog in the sun 
1097,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1097.jpg,people sitting around checking out and closely together during night 
1098,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1098.jpg,a dog is throwing a frisbee 
1099,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1099.jpg,a person riding horses towards the snow 
1100,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1100.jpg,a man wearing military uniform cutting a load of them 
1101,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1101.jpg,a man and bikers riding on a busy city street 
1102,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1102.jpg,a man is working on top of a tray 
1103,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1103.jpg,a boy watches to fall down a field 
1104,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1104.jpg,a person leaning against a conveyor belt 
1105,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1105.jpg,a group of men standing around a woman who are posing for a picture of them 
1106,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1106.jpg,a man sitting on a cell phone 
1107,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1107.jpg,a person on a surfboard on a surfboard 
1108,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1108.jpg,a large group of black and white photo of a person hanging over a drink 
1109,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1109.jpg,a group of stuffed toys on a macbook messy room 
1110,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1110.jpg,a man jumping his dog 
1111,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1111.jpg,a group of people on a bench looking at a fence 
1112,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1112.jpg,three men sitting on a dirt pathway 
1113,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1113.jpg,a crane are flying low to board 
1114,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1114.jpg,a group of kids sitting on a table 
1115,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1115.jpg,a group of people standing and gathered with others
1116,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1116.jpg,a group of people that are standing around a room 
1117,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1117.jpg,a group of people are standing next to a suitcase 
1118,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1118.jpg,a man smiles while looking at baby
1119,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1119.jpg,a man riding a skateboard park 
1120,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1120.jpg,a group of people standing outside with books 
1121,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1121.jpg,a man and a child are standing outside 
1122,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1122.jpg,a man is cutting a basket of fruit market 
1123,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1123.jpg,a woman taking a phone 
1124,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1124.jpg,a man in a microphone 
1125,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1125.jpg,a snow covered in leaves from a rock 
1126,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1126.jpg,a man and child placing a cake 
1127,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1127.jpg,a person holding a  instruments 
1128,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1128.jpg,a couple of men are standing in the snow 
1129,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1129.jpg,a woman sitting under what appears to take pictures with umbrellas 
1130,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1130.jpg,a group of people standing in a bathroom 
1131,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1131.jpg,a small child picking up a laptop computer 
1132,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1132.jpg,a dog with a frizbee in the woods 
1133,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1133.jpg,a man riding a snowboard on a sunny day 
1134,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1134.jpg,a horse on a road 
1135,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1135.jpg,a man cutting a desert on a kitchen 
1136,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1136.jpg,a dog almost ready to surf boards 
1137,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1137.jpg,a group of people standing outside in the evening 
1138,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1138.jpg,a woman riding a bath with a dog 
1139,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1139.jpg,a woman holding a kite on the beach 
1140,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1140.jpg,a kid sitting on a black vest stands outside 
1141,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1141.jpg,a dog is sitting on a field 
1142,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1142.jpg,a man in a suit case 
1143,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1143.jpg,a woman leaning against a chair at her hand 
1144,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1144.jpg,a group of kids sitting on a restaurant 
1145,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1145.jpg,a man in military uniforms and holds a horse 
1146,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1146.jpg,a dog catching a frisbee 
1147,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1147.jpg,a machine hanging off from a hallway
1148,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1148.jpg,a man jumping up to hit a pole 
1149,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1149.jpg,a large brown puppy is on a wooden table 
1150,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1150.jpg,a small shaggy dog with a leash 
1151,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1151.jpg,a horse is pulling a horse 
1152,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1152.jpg,a lot of bananas 
1153,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1153.jpg,a football players 
1154,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1154.jpg,a display case with pastries and other desserts 
1155,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1155.jpg,a dog running in a field 
1156,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1156.jpg,a skateboarder is doing a skateboard 
1157,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1157.jpg,a living room with a computer desk and a desk and laptops 
1158,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1158.jpg,a man sitting at a woman 
1159,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1159.jpg,a young child is looking at the camera 
1160,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1160.jpg,a woman  a bat 
1161,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1161.jpg,five people standing outside of people 
1162,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1162.jpg,a set of bikes that is located outside of a pole 
1163,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1163.jpg,a row of motorcycles parked outside of a building 
1164,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1164.jpg,a person riding a boat 
1165,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1165.jpg,a man and three people standing on the beach 
1166,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1166.jpg,a man and woman standing next to each other 
1167,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1167.jpg,a fire hydrant sitting on a tree 
1168,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1168.jpg,a couple of people are standing next to a carnival 
1169,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1169.jpg,a stove with a counter outdoors in the other side 
1170,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1170.jpg,a woman sitting at doughnut 
1171,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1171.jpg,a man jumping into the air plane 
1172,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1172.jpg,a man still a crows watches from a rock 
1173,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1173.jpg,a child holding a baby holds a stuffed bear 
1174,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1174.jpg,a man wearing snow boards 
1175,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1175.jpg,a group of people standing around a crowd 
1176,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1176.jpg,a baseball player holding a bat at a baseball field 
1177,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1177.jpg,a group of people sitting on a beach 
1178,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1178.jpg,a man leaning against a boat 
1179,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1179.jpg,a young boy doing tricks on a body of water 
1180,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1180.jpg,a group of young men standing next to a tree while giraffes 
1181,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1181.jpg,a man holding bags to another person in front of a gown talking 
1182,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1182.jpg,a man skateboarding on a skateboard on a structure with a large audience on a structure 
1183,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1183.jpg,a bike sitting outside of a building 
1184,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1184.jpg,a man is sitting by a boat 
1185,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1185.jpg,a woman sitting on a bench 
1186,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1186.jpg,a group of people stand under a lush green field 
1187,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1187.jpg,a group of people standing on a bridge over a lake 
1188,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1188.jpg,a man is standing on a skateboard 
1189,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1189.jpg,three people sitting at a desk using laptops 
1190,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1190.jpg,a horse pulling a baseball bat 
1191,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1191.jpg,a man standing in water
1192,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1192.jpg,a dog is sitting on a wooden floor 
1193,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1193.jpg,a man sitting on the floor carrying luggage 
1194,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1194.jpg,people are gathered around buying food 
1195,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1195.jpg,a woman walking in a market 
1196,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1196.jpg,a long boat that are standing on the river 
1197,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1197.jpg,a group of sheep are grazing in a field 
1198,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1198.jpg,a man sitting on a bench 
1199,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1199.jpg,a group of people buying food 
1200,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1200.jpg,a yellow and white photo of people are flying through the train station 
1201,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1201.jpg,a large blue frisbee that is snow covered scene 
1202,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1202.jpg,a dirt scooter parked at the road 
1203,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1203.jpg,a group of women in a photo of herself 
1204,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1204.jpg,a kid sitting in a commercial airplane 
1205,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1205.jpg,a little boy kneeling on top of a grassy area 
1206,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1206.jpg,a man jumping a kite 
1207,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1207.jpg,a person jumping a snow covered in the snow covered ground 
1208,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1208.jpg,a baseball player is sitting down with various parts of a room 
1209,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1209.jpg,a dog sitting on a rainy day 
1210,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1210.jpg,a man riding a frisbee 
1211,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1211.jpg,a black dog running with a leash is going toward the water 
1212,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1212.jpg,a cow is walking through the field 
1213,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1213.jpg,a young boy standing in the field 
1214,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1214.jpg,a man is pictured in the water 
1215,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1215.jpg,a little kid sitting on the water 
1216,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1216.jpg,three women and a woman are looking at a market 
1217,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1217.jpg,a horse walking on the sidewalk of a building 
1218,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1218.jpg,a group of people that are standing on a baseball game 
1219,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1219.jpg,a horse on a hill 
1220,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1220.jpg,a man sitting on a cart while sitting on top of a cart while a briefcase 
1221,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1221.jpg,a group of people pose on top of a grassy area 
1222,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1222.jpg,a little girl looks over a bench 
1223,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1223.jpg,a bike that is sitting on the handle bars 
1224,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1224.jpg,a man riding a skateboard on a bench on a city street 
1225,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1225.jpg,a person riding a bike while riding on the handle bars 
1226,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1226.jpg,a dog is sitting on a sunny day 
1227,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1227.jpg,a person on a horse ride 
1228,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1228.jpg,a little girl wearing clown makeup on a body of grass by himself 
1229,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1229.jpg,a large crane are gathered around tables 
1230,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1230.jpg,a child picking up a cake 
1231,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1231.jpg,a group of people are sitting on benches with umbrellas 
1232,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1232.jpg,a person sitting outside at his cellphone 
1233,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1233.jpg,a man and a person standing under a baseball 
1234,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1234.jpg,a man is surfing on a surfboard 
1235,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1235.jpg,a man standing outside of a refrigerator 
1236,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1236.jpg,a girl sitting at a cake 
1237,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1237.jpg,a man standing on a lawn 
1238,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1238.jpg,a woman cleaning himself outside of a tree 
1239,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1239.jpg,a pole with a silver doors attached to a building 
1240,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1240.jpg,a woman walking on her back 
1241,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1241.jpg,a child holding tooth paste in his mouth 
1242,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1242.jpg,a woman posing with a deer 
1243,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1243.jpg,a man sitting at a table
1244,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1244.jpg,a person in the water
1245,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1245.jpg,a man sitting on floor of snacks 
1246,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1246.jpg,a young man and throwing a frisbee on a beach 
1247,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1247.jpg,a group of people on their strings 
1248,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1248.jpg,a bird on a table 
1249,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1249.jpg,a group of people standing next to each other 
1250,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1250.jpg,a woman laying on a bed and a bed in a room 
1251,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1251.jpg,a person with a red bag on a street 
1252,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1252.jpg,a man riding a row of luggage 
1253,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1253.jpg,a young girl in a trick on a ramp 
1254,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1254.jpg,a group of people standing under an umbrella 
1255,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1255.jpg,a man lying on a desk with a wii 
1256,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1256.jpg,a snowboard located outside in the street 
1257,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1257.jpg,a group of men standing in a living room 
1258,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1258.jpg,a large group of people sitting on the zoo 
1259,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1259.jpg,a dog sits on a frisbee 
1260,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1260.jpg,a man and persons shaped donut 
1261,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1261.jpg,a woman dressed in a baby in a wooden floor 
1262,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1262.jpg,people gathered together
1263,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1263.jpg,a man attempts to his teeth 
1264,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1264.jpg,a dog sniffing a baseball field 
1265,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1265.jpg,a person sitting on a bed 
1266,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1266.jpg,a woman sitting at a plate 
1267,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1267.jpg,a truck with a truck 
1268,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1268.jpg,a man is looking at a market 
1269,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1269.jpg,a man that is about to do not about to bat 
1270,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1270.jpg,a man is looking at a cow 
1271,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1271.jpg,a woman standing in front of bags 
1272,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1272.jpg,a person walking on a rainy day 
1273,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1273.jpg,a pair of a giraffe standing next to a mountain range 
1274,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1274.jpg,a dog catching a dog 
1275,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1275.jpg,a couple of people that are in a corner 
1276,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1276.jpg,a skateboarder jumping over a boat 
1277,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1277.jpg,a man that is holding up greens in from a pole 
1278,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1278.jpg,a man is sitting next to a giraffe 
1279,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1279.jpg,a horse mounted horses in the snow 
1280,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1280.jpg,a little kid sitting on a room 
1281,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1281.jpg,a boy takes a large pieces of snacks 
1282,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1282.jpg,a man glances outside with a baseball bat 
1283,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1283.jpg,a man sitting on a skateboard 
1284,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1284.jpg,a group of people are standing together 
1285,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1285.jpg,a group of people on a skateboard 
1286,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1286.jpg,a boy in bed with his dog 
1287,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1287.jpg,a man stands on top of a row of a stone wall 
1288,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1288.jpg,a man in a woman holding a picture of themselves in a red tie 
1289,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1289.jpg,a woman and a cake 
1290,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1290.jpg,a dog is standing in the snow 
1291,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1291.jpg,a dog is about to get on the water 
1292,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1292.jpg,a surfboard stands on a boat 
1293,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1293.jpg,a man is throwing a dog 
1294,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1294.jpg,a little girl holds a tooth paste print holds a  tattoo 
1295,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1295.jpg,a man that is standing and holding a pole and a hat
1296,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1296.jpg,a small child sitting on a beach 
1297,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1297.jpg,a group of kids that are sitting around a canopy 
1298,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1298.jpg,a busy city vehicles 
1299,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1299.jpg,a young boy in a surfboard 
1300,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1300.jpg,a group of people walking along a street 
1301,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1301.jpg,a man standing on a beach 
1302,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1302.jpg,a woman holding a red umbrella with a tennis court 
1303,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1303.jpg,a man leaning over a table with a cake 
1304,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1304.jpg,a group of people playing soccer field 
1305,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1305.jpg,a group of snowboarders are sitting on a load a stream 
1306,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1306.jpg,a dog throwing a frisbee 
1307,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1307.jpg,a man in a cell phone 
1308,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1308.jpg,a man standing full of donuts on a field 
1309,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1309.jpg,a man sits on a wood bench 
1310,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1310.jpg,a group of students are sitting around in a market 
1311,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1311.jpg,a man riding a game 
1312,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1312.jpg,a male in a bath in her shoulder 
1313,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1313.jpg,a fire hydrant sits on a sidewalk 
1314,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1314.jpg,a woman with a child holding a doll 
1315,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1315.jpg,a woman in sunglasses 
1316,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1316.jpg,a large group of people sitting on a green flowery field 
1317,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1317.jpg,a group of people standing next to a basket 
1318,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1318.jpg,a wooden patio with a large knife 
1319,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1319.jpg,a person is walking by a brick wall 
1320,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1320.jpg,a man riding a game of other people on a crowded street 
1321,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1321.jpg,a person with a kite outside 
1322,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1322.jpg,a couple of a person sitting on top of a city street 
1323,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1323.jpg,a surf boards on a beach 
1324,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1324.jpg,a group of people are standing outside 
1325,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1325.jpg,a dog jumping over a disc 
1326,https://raw.githubusercontent.com/ankitrathore25/image_dataset/master/images/1326.jpg,five people standing around another man 
