id,product_name,brand_name,review,rating,review_votes
375563,Samsung Galaxy Tab P1000 (SC-01C) - GSM Unlocked with Phone Capabilities,Samsung,"It's working in Curitiba - Brazil with a Vivo GSM chip.I'm using it as a car GPS (with a samsung car adapter) and as a replacement for my iPhone (using with a Jabra blue tooth).The 7"" size is really nice, I can put it in my jacket or jeans pocket and carry it everywhere.",5,7
127896,BLU Life Pure Unlocked Phone (Black),BLU,"It's what I expected for price I paid. The software is minimalist what it's indeed super!! No useless apps. Very light smartphone, no overheat even when I use it for internet or playing games. It run predictible without hangs. In conclusion I'm satisfied with this smarphone.",5,1
198400,HTC Vivid X710a 16GB Unlocked GSM Android Dual-Core Smartphone - White (No Warranty),HTC,"It's very nice but I'm not sure if the battery needs to be replaced or if I just use too many power sucking apps because I constantly have to charge it, at least twice a day.",4,2
315825,Samsung Galaxy J5 J500M 8GB Unlocked GSM 4G LTE Quad-Core Android Smartphone w/ 13MP Camera - Gold (International Version),Samsung,It's updatable to Android 6.0.1,5,1
270147,Nokia Lumia 820 Unlocked GSM 4G LTE Windows 8 OS Smartphone - White,,"It's unfortunate why people gave this phone so scathing reviews. The phone is good, and functions properly. I have been enjoying it seen I bought it. Though windows platform is young, I don't think I will be going back to any other OS any time soon. So simple to use. Good phone, packed with wonderful specs, at a cheap price.",5,1
333346,"Samsung Galaxy S Duos II GT-S7582 Factory Unlocked Cellphone, International Version, White",,"It's too slow, battery don't last for more than 4hrs and is everytime overheating. Can't put 2 sim card inside keep freezing",1,1
131000,BLU PURE XL Smartphone - 4G LTE GSM Unlocked - 64GB +3GB RAM - Gold,BLU,It's solid generally doesnt dent or crack. Comes with a lot.camera is great front and rear. Better than most.,5,1
294376,"POSH MOBILE KICK ANDROID GSM UNLOCKED DUAL SIM 5.0"" SMARTPHONE with unique colorful design, FULL-sized display, 5MP Camera and 8GB of Storage. 1 Year warranty. (Model#: X511 BLUE)",Posh Mobile,"It's slow, impossible to type on (I highly recommend a voice or T9 keyboard), but it does indeed work! Great as an edge-case device, or even as a semi-disposable backup if needed, but it might shine best as a small, very capable alternative to e.g. an Arduino.Worth every penny. Might even get a second one.",5,1
219356,LG G3 D855 16GB Metallic Black Factory Unlocked 4G 3G 2G 2G GSM 850/900/1800/1900,LG,"It's slim, quick, and attractive. I bought this and used straight talk. After some heavy updating, and an adjustment on the VPN setting, it was up and running smoothly. I got a European charging plugin that didn't work, but if you have money to buy this, you can buy another. Camera takes crisp pictures, speaker is loud, and the phone's just intelligent. I RECOMMEND a battery case for heavy users, and a case in general because it seems pretty fragile. The only DOWNSIDE for me, is that if you want to use the flashlight, you need to get an app from Google play.One last thing, I think it's slightly bigger than my dad's iPhone 6 and cheaper!",5,1
341562,"Samsung Galaxy S4 I337 16GB Unlocked GSM 4G LTE Smartphone, Arctic Blue w/ 13MP Camera",,It's saying my sim card is invalid and won't get mobile data I need major help much appreciated,3,1
199252,"Huawei Ascend Mate 7 Factory Unlocked Cellphone, 16GB, White",HUAWEI,"It's okay; tried both the Ascend Mate 2 and 7, and 2 surpasses 7 by miles! Group messaging suck with this phone; you can send a group message, but the recipients receive them individually and the same when they send you a group message. This phone is smaller than the Mate 2, but it's still a pretty good size. It was also noticeable slower than the Mate 2 as well, and you don't get Lite if you use Cricket services.",3,1
155858,BLU Studio XL Android Smartphone - GSM Unlocked - White,BLU,"It's okay the screen size is not 6"" display its actually 5.5"" otherwise we'll the camera has a grainy look when viewing images to take even though the pictures comes out clear it could be better for a 8mp camera. Had a blu studio with 5mp and it was better. Not very impressed Blu products. I want to upgrade again to the blu pure xl and I'm having second thoughts about maybe not getting the quality I'm expecting.😑",2,1
215268,"LG G2 D800 GSM 4G LTE Unlocked Smartphone with 13MP Camera, 32GB, Black",LG,it's ok,5,1
332369,Samsung Galaxy S Duos GT-S7562 GSM Unlocked Touchscreen 5MP Camera Smartphone White,Samsung,It's not worth the money. After two months it stopped working and won't turn on. The battery is dead and unfortunately you can't get an exchange given you only have one month warranty after the purchase.,1,2
355519,"Samsung Galaxy S5 SM-G900A GSM Unlocked Cellphone, 16GB, Blue",samsung,"It's not working well it kills my connections ,it won't charge, or even stay on it also has a teriable battary the battary hasn't even gone bad and the phone dyes in 3hr of use",1,1
191910,HTC One M7 32GB GSM Unlocked 4G LTE Android Smartphone - Black,HTC,"It's not Unlocked HTC One. $1 took for nothing. If you need Unlocked HTC One,dont buy it.",1,1
405263,Verizon HTC Touch Pro XV6850 No Contract Phone,HTC,"It's not the latest popular smartphone today, but it's a start for me. I have Reachout Wireless and I can use CDMA phone to put my coverage on their. I have the $26.50 a month unlimited talk and text plan, data will be added very soon. And I can use any unlocked phone to use in my coverage, the first time I joing Reachout, when they gave me a crappy kyocera phone >< That phone was older than my 8 year old cousin. I currently have the Palm Treo 700p, but I need to take it back because the power/call end button is acting up on me. But once I get the HTC touch, I'll send it back and get a replacement Palm Treo and use it for a reserve/back-up phone. Looking foward to it to be in the mail soon! These guys have get bargans! :-D",3,2
77936,Apple Smart Watch Sport 38mm - Silver/White (Certified Refurbished),,It's not terrible,2,1
209614,LG A275 Black Unlocked GSM Dual SIM QuadBand Cell Phone - International Version - No Warranty,LG,"It's not quite as it appears in the photo, identification of sim 1 and sim 2 is not as clear as shown in the example given. Also a few more set up instructions would have been helpful. But after three days I finally cracked it with the help of my global sim provider. When entering a new contact the global sim requires *11* before the number and # at the end of the number (except for texts). That means 2 entries for some contacts. Apparently it's an LG quirk and not a sim issue. Success came on the third day and my immediate tests have proved satisfactory. We live in an area where the signal is very poor and many phones cannot pick up indoors. The LG wins every time with excellent pick up potential. I'm beginning to like it. If you want to switch an existing global sim card to this phone you may have a bit of work to do on your contact numbers,",4,2
99898,Blackberry Storm 2 9550 Unlocked Touchscreen Phone. US version with Warranty,Blackberrry,"It's not New, it is REMANUFACTURED! . . . . . . . . . . . . . .",1,5
323054,Samsung Galaxy Note 3 N900 32GB Unlocked GSM 4G LTE Android Smartphone w/ S Pen Stylus - Black,Samsung,It's not letting me connect to my mobile data I can call but won't let me get online....,1,1
308340,"Samsung Galaxy Exhibit 4G (T-Mobile), t679",Samsung,"It's not a 5 star phone compared to all other phones. It's a 5 star phone based on combination of price and features. This no-contract phone at $190 (Amazon price on May 26 2012) is a great buy for the features it has.I bought this for my 12 year old as an upgrade to her non-smartphone and she's loving it. Has loaded bunches of games on it and hasn't had any trouble with any of them after about 10 days.The suggested retail for the Exhibit II is $330. At that price, it's actually a very poor value considering the Samsung GNex is now going for $400.Compared to the $150 (Amazon price) T-Mobile Prism, the Exhibit II is a far better phone.Jan 14 2013 edit: There is a Samsung Android update for this phone that rebrands the phone ""Galaxy Exhibit 4G"" (maybe some improvements/fixes in there too but I didn't look into the update). After nearly a year, the phone still works fine but she occasionally (maybe twice a month) experiences the homescreen icons vanishing (no lockups or crashes that I'm aware of) which is fixed by a reboot. The Galaxy Nexus (GNex) I mentioned in the 3rd paragraph is no longer available and has been replaced by the top of the line Nexus 4 at $299 (8Gb) or $349 (16Gb).Apr 3 2013 edit: Still operating fine with the notations from Jan 14 but I'm deducting 1 star because the ""value"" of the phone has gone down as it ages while the price remains pretty stable. The dual core LG Optimus L9 is now available with better specs at nearly the same price. I don't own an L9 but would certainly buy that over this Galaxy Exhibit 4G if I was in the market for a $200 phone.",4,1
184468,GreatCall Samsung Jitterbug Touch3 Senior Smartphone with 1-Touch Medical Alert and Large Display,Samsung,"It's my first Smart Phone. Pretty easy to learn to use. The instruction booklet is good to learn the basic functions but does not explain details. Like, I have not been able to figure out if I can upload photos directly onto my computer without emailing them to myself first. Had trouble with my bank app taking photos of the checks because the camera would not autofocus until I learned to tap anywhere in the field first so they were too fuzzy to record.Overall, I like the Great Call Company and this phone was incredibly affordable. I'm hoping as the operator I will get a lot ""Smarter"" over time. I've only had it for 6 weeks.",4,3
291483,"Polaroid A4BK 4"" Unlocked Smartphone, No Contract, 4G HSPA+ Dual SIM GSM, Android 4.4 KitKat, One Year Warranty, Retail Packaging ,Black",Polaroid,"It's huge!!! Way too big! Even bigger than the iPhone 6s PLUS!!! It's size makes it rather inconvenient as it can't fit in anything. The camera has surprisingly low quality, considering the Polaroid brand is commonly a camera manufacturer. I had the phone for about 4 months before I bumped it on a corner and the whole screen became pixelated. From then on, the screen had all these little lines across it that wouldn't disappear. I had the phone for a total of 7 months before I dropped it on the sidewalk and the phone wouldn't even turn on again. I understand that phones do break - they can't last forever. But this phone is so large that it's hard to keep a hold of it, and the first incident definitely shouldn't have caused permanent internal screen damage. This phone is extremely brittle. I wouldn't purchase this again.",2,1
262259,Nokia C3 (C3-00) WHITE Unlocked Phone,Nokia,It's great. I love the color and design. The only bad thing about it is that sometimes the on-screen menu stops working and it doesn't display whatever app I have there. I have to turn off the phone and then turn it back on so it works.,5,1
55494,Apple iPhone 6 Plus 128GB Factory Unlocked GSM 4G LTE Cell Phone - Gold,,It's GREAT!. The best Smartphone EVER!,5,4
368331,"Samsung Galaxy S6 SM-G920i Factory Unlocked Cellphone, 32GB, Blue INTERNATIONAL VERSION NO WARRANTY",samsung,It's great better pictures more memory I love it is awesome,5,1
412373,ZTE Z Max 2 16GB Unlocked GSM 4G LTE Quad-Core Android Smartphone w/ 8MP Camera - Black,ZTE,It's got a lot of decent features.,4,1
301793,"RCA M1 Unlocked Cell Phone, Dual Sim, 5Mp Camera, Android 4.4, 1.3Ghz (Black)",RCA,It's good it's nice it takes pictures nicely.,5,1
149328,"Blu Studio C Mini Quad Core, 4.7"" IPS, Android 4.4 KK, 4G HSPA+, 5MP Camera - Unlocked Cell Phones -Black",BLU,"It's good but sometimes some games or applications do not work well . Rest have good image , vivid colors, and smooth to the eye.",3,1
240509,"Microsoft Lumia 950 XL RM-1085 32GB White, Single Sim, 5.7"", 20MP, 3GB Ram, Unlocked International Model, No Warranty",,"It's going to have various problems when you get it. First of all, the device would constantly reboot itself, and some of the apps just would not work. The biggest problem for me was the update. It gave me an error message every time I tried to update. But it eventually worked when I downloaded Microsoft Device Recovery Tool from my PC. You have to use this Tool to properly update the phone and get rid of the old messed up version of windows 10, and it's been an OK phone since then.",4,3
377734,Samsung Infuse I997 4G 16GB Unlocked GSM Android Smartphone w/ 8MP Camera - Black,,"It's fast and the screen is beautiful. The battery life is amazing considering the magnitude of this phone. The camera is crisp and the panorama mode is a great bonus. The ff camera is great on its own. The speakers on this phone are very loud and clear. The noise cancelling microphone helps a lot with the call quality. The swype keyboard is amazing for texting, I've gotten so use to it that I can't use normal keyboards, or if I did, it would be such an inconvenience. This phone is great and I wouldn't hesitate on buying it.",5,3
320781,Samsung Galaxy Mega 2 Duos G7508Q - Black Unlocked Factory (Dual Sim) INTERNATIONAL VERSION NO WARRANTY,,It's exactly what I was expecting,5,1
182264,"Futuretech Discovery V8 Dustproof Shakeproof Smartphone Rugged Android 4.4.2 Unlock Smartphone tk6572w, 1.3ghz; 3G Unlock GSM WCDMA Smartphone Outdoor Hiking Traveling Phone (Green)",,"It's difficult to review a phone that's price is marked right. It was a temporary replacement for me and I don't think I could've made it permanent.First, the good:- price, price, price- seems quite tough (I didn't try out the waterproof)- grip and size are good- battery is great (but not in cold, see below)The bad:- quite unresponsive and slow at times- camera quality is low- battery dies quickly in cold- eventually, it would randomly just turn off and not turn back on. Not power down but just suddenly have an unresponsive black screen. This happened a few times while it was charging overnight (rendered the alarm useless) and the other times were completely random. The battery would have to be removed to get it to turn back on, which leads to...- need a flat head screwdriver (or similar) to remove back to remove battery. No quick resets here.I couldn't take it after a while. I was mashing the screen with frustration because it wouldn't respond to my touch. I missed several wake up alarms because of it's sudden quitting. That being said, I will keep it as a backup for the possibility that I'll use it on an extended outdoor trip.",2,3
391635,Sony Xperia Z C6602 16GB Unlocked GSM Shatter/Water Proof Android Smartphone w/ 13.1MP Camera - White/Black,Sony,It's been more than month since I bought the phoneI didn't get any problem yet but it was bigger than what I expectedThe camera just amazing because it is very fastIt arrived on time,5,5
272669,Nokia Lumia 920 32GB Unlocked GSM 4G LTE Windows 8 Smartphone - Red,Nokia,"It's beautiful, easy to use and so fast!. Microsoft do the best work with the OS and Nokia with the phone. Only two issues: First: At the time i received it in my country (Venezuela), four months later (thanks LibertyExpress), I need to Update the phone 5 times (3 updates for Windows Phone, two for Nokia - Lumia Amber and Black) to get the best experience. That was so easy. And second: It has the AT&T logo, but it's okay, it's unlocked.Finally, I have a Smartphone that covers all my mobile needs. I have a powerful camera (Perhaps no more powerful than the Lumia 1020) and now I have a very good reason to celebrate, since I came back to buy one of the Nokia's best masterpieces.",5,1
15376,Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - White,Apple,"It's an iPhone, need I say more?Simply outstanding. I just inserted a micro sim card from my mobile operator and it worked perfeclty (i live outside the US)",5,2
97273,BlackBerry Leap STR100-2 Unlocked Phone - Retail Packaging - White,BlackBerry,It's an amazing device. BBBY should be advertising this more heavily. The keyboard is far superior to iphones and Samsungs. Voice text/email is nearly flawless very fast.,5,4
197454,"HTC One X9 (Display: 5.5"" - 32GB ROM - 3GB RAM - Dual Sim - 3000mAh) International Version/No Warranty (Silver)",HTC,"It's a working phones and, as far as I can tell, it's an authentic HTC device. But it comes straight from Taiwan and thus comes in Taiwanese. Looks a bit shady in my opinion... But I have not found anything wrong with it yet.",4,2
257678,"N9770 (U920) - 5.08 inch MTK6577 1.2GHz dual core CPU android 4.0.4 ICE CREAM SANDWICH 3G smartphone dual sim 8MP camera WIFI GPS, new google play store and flash player supported",KINGWELL,It's a very good product for the price. I would have liked a better camera but can't complaint for $135 not bad at all.,4,2
337741,"Samsung Galaxy S3 Mini G730A Unlocked Cellphone, Blue",Samsung,"It's a very good phone, I enjoyed using but it was too small for me. I recommend it to those those who don't like handling bigger phone, especially ladies.",4,4
42231,Apple iPhone 5S 32 gb (Space Gray) - AT&T,,"It's a very good iPhone ,thanks",5,1
214110,LG G2 D800 32GB Unlocked GSM 4G LTE 2.26 GHz Quad-Core Android Smartphone with 13 MP Camera (White),LG,"it's a terrible phone, it comes with the at&t blocked options, the screen yesterday do not work any more and i have nothing to do with the phone loose my money, DON'T BUY IT!!",1,1
398435,Sony Xperia ZL C6502 Unlocked Android Phone--U.S. Warranty (Black),Sony,"It's a Sony!!!Sony has made a perfect celular on this time, all facts are perfect!! videos download as winkle, all apps are fast as better, interfaz is great!, i have no complains about it!!5 inches screen it's just great, phone is not so big as you can think, it suits perfect in a hand!!Aware light is perfect to see, not so bright, also not so thinny, I really LOVE this phone finnaly I have a perfect cell for me!!",5,1
392197,Sony Xperia Z C6603 Black Factory Unlocked LTE BANDS 1/3/5/7/8/20 International Version No Warranty - Original Sony phone,,it's a really good phone and the shippement and the delivery was fast..Thank you :)its better tan the other phones and the wather prof resistence is really good.,5,1
310366,Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone - Retail Packaging - Gold(International Version),Samsung,"It's a pretty good phone, when it arrived I was over zealous. I have a few pros and cons but overall it's a good phone for the price I bought.pro:Dual SIM capabilities. I don't have to buy two phones I have my work and personal SIM cards and I alternate between the two.simple easy to use, nice sized screen and flash when taking picturesSamsung has apps as well that you can browse through in addition to the play store appscon:Freezes once in a while when browsing the internet and in between apps",4,4
240548,"Microsoft Lumia 950 XL RM-1085 32GB White, Single Sim, 5.7"", 20MP, 3GB Ram, Unlocked International Model, No Warranty",,It's a perfect phone! To fast!,5,1
316687,"Samsung Galaxy J5 SM-J500H/DS GSM Factory Unlocked Smartphone, International Version (Gold)",Samsung,It's a nice looking phone and the videos are lovely looking plus it's very durable. But i do wish the phone had more storage space.,4,2
165964,"CHSLING Cell Phones Unlocked 5.0"" Anroid 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera GSM/3G Quadband Dual Sim Smartphones WIFI Bluetooth Black",,It's a great phone. Very pretty.,5,3
258455,Nextbit Robin Factory Unlocked GSM Smartphone - Mint (U.S. Warranty),,"It's a Great phone with excellent design. The only thing I can say negative is the battery life otherwise it's stylish and functional. Ohh also, maybe Next it should include a wall charger.",4,117
190383,HTC Freestyle F5151 Pd53100 Unlocked Smartphone,HTC,"IT'S A GREAT DEAL, IT WAS EXCHANGE RAPIDLY AND IS NOW WORKING. IT WORKS LIGHTENING FAST TOO AND IT IS SMALL AND HANDY, THANKS",5,1
14787,Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black (Certified Refurbished),,"It's a good quality phone had a problem updating it, but after that works fine, but someone changed the password to my account so might be something but overall okay buy",3,1
13071,Apple iPhone 4S 16GB Unlocked GSM - White (Certified Refurbished),Apple,"It's a good quality phone had a problem updating it, but after that works fine, but someone changed the password to my account so might be something but overall okay buy",3,1
242851,Moto G Plus (4th Gen.) Unlocked - Black - 16GB - U.S. Warranty,Motorola,It's a good phone the only thing wrong it's that if u're charging it with another charger it goes mad,4,3
311590,Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone White Blanco,Samsung Korea LTD,"It's a good phone for what I need it to do, and beyond great for the price I paid for it...It's an awesome phone have had no problems with it all...",5,1
321421,Samsung Galaxy Mega GT-I9152 - Unlocked - White,Samsung,It's a good phone but on my network which is net10 att network because of the phone im unable to receive picture mail and I been getting picture mail with my old phone so im disappointed. ..internet connection is also slow at times on this phone..I had to go through several apn settings to get it to work...the phone company stated because of the type of phone it doesn't guarantee picture mail and that sucks!! For $335 I expected to give this phone 5 stars,4,3
332745,Samsung Galaxy S Duos GT-S7562 GSM Unlocked Touchscreen 5MP Camera Smartphone White,Samsung,"It's a good cell phone, but I didn't expected that the default language was Chinese.... But it look a good phone",4,1
181237,FIGO Atrium 5.5 - Dual Micro SIM Unlocked 16GB Smartphone - US & International GSM 4G LTE (Black),FIGO,"It's a fragile phone, good for making daily calls, but the battery is quickly exhausted by online streaming or web surfing. The processor is at its limit with Android version 5.1, and so the OS is not upgradable. It came with a windowed sleeve and a custom screen shield. The sleeve is not very substantial and provides little protection from much more than scratches. The adhesive screen protector had the holes for the front camera and flash punched on the wrong side (or else the adhesive was applied to the wrong side). I called, but could not reach the people who might send me a replacement. I have not yet found a screen protector matching the screen dimensions.That said, the phone works well with daily charging and can host most apps. YouTube videos, in fact, play well with good resolution. I like the camera, which also offers high resolution shots. I don't know, however, that I would recommend it because of the limits on its cpu and battery and because it seems too fragile to trust to the street. Nice specs otherwise.",3,2
129245,BLU Life XL - LTE Smartphone - GSM Unlocked - 16GB +2GB RAM - White,BLU,"It's a cheap phone, and it mostly works, but it seems a bit flaky sometimes (I got this for my wife - the dog ate her old Galaxy S4, so it had a pretty good phone to get compared to).",3,1
1617,"Alcatel One Touch Fierce 2, 4GB, 5"" Screen, Unlocked",Alcatel,It's a cellphone locked locked ... for metrospc,1,1
67160,Apple iPhone 6s a1688 16GB Silver Unlocked (Certified Refurbished),,it's a brilliant phone.,5,2
67096,Apple iPhone 6s a1688 16GB Rose Gold Unlocked (Certified Refurbished),Apple,it's a brilliant phone.,5,2
273193,Nokia Lumia 920 32GB Unlocked GSM Windows 8 Smartphone w/ Carl Zeiss Optics Camera - Yellow,Nokia,"It would have gotten 5 stars if there were more apps available, However I bought the phone so I could make calls and it does a great job. My old android phone had so many apps that I could not delete it made it so the phone would not work. Android is junk if only they would allow you to delete the apps you do not want.",4,1
405472,Verizon LG Ally VS740 3G WiFi Camera Android Smartphone No Contract EXCELLENT,LG,it works. its not locked. looks good. got wifi. kids can play games on it. that is all i wanted for christmas! Thank you,5,1
83092,AT&T Wireless 3G / 4G / LTE Micro SIM Card - Postpaid /Go Phone Prepaid - SKU 4681B Softcard SIM,ATT,"It works. I want to use smartphone for ATT's prepaid plan of $2/day plus 100MB/a day option at $1. At first, I tried to activate it from att website. It went through but didn't offer the $2 option. Then I tried to pop it in my unlocked smartphone and it only gave option to buy data. I was almost giving up and going to visit an ATT store. Then at the 2nd try of chatting with att agent. Problem solved. I went on att activation page and chose the $30 plan, filled in all the info (don't need credit card info), hit ""continue"", the sim card got activated and assigned with a phone number. The I used its associated pin number to log in the newly created account. From there, I could change my plan to $2 a day and then funded the account. You can fund the account with credit card ($10 minimum) or refill card ($25). If you just want to see if att prepaid is the right plan for you, I think buying sim card alone and fund it yourself is better than buying a starter kit from att website, where you are required to buy a refill card of $25 and a $7 universal sim card together to check your cart out. What if yo don't like ATT plan? You lost $25 refill fee.After you are assigned a phone number, If your pin doesn't work. You need to pop in your sim card in your phone, Att system will send you a new pin. That was what happened to me. You also need to configure your phone with ATT APN setting, [...]. It took me some time to figure out how to get the $2 plan. Other than this, everything else is quite easy.",5,1
380643,Samsung Rugby 2 A847 Unlocked GSM Ruggedized Phone PTT GPS 3G,Samsung,It works! I have not needed the water resistance yet but I know it is there if I need it.,5,4
102543,"Blackberry Z30 Unlocked Cellphone, 16GB, Black",BlackBerry,It works with AT&T 4G LTE but it's my first blackberry haven't got a lot of app I'm use to having,4,2
175605,CNPGD All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Silver Plus),,It works some times and sometimes it don't but I only paid 37 bucks for it so for the price it is good I can sometimes get my emails and sometime I can get my texts and even reply sometimes. The watch looks nice on the arm and the screen is responsive. Good watch to try and see if you would even need a high end smart watch.,4,1
349582,Samsung Galaxy S5 Mini G800F 16GB 4G LTE Unlocked GSM Android Phone - Gold,,It works perfect in Venezuela The battery lasts a lot more others do not hesitate to buy it.,5,1
19668,Apple iPhone 5 16GB Verizon Wireless CDMA 4G LTE Cell Phone - Black.,Apple,It works now so nvm and I did lol(:,5,1
268450,Nokia Lumia 635 8GB Unlocked GSM 4G LTE Windows 8.1 Quad-Core Phone - Black,Nokia,it works just fine,5,1
297203,Posh Mobile Orion S450 Android Smartphone Unlocked GSM Worldwide Dual SIM - Black,Posh Mobile,It works great.I really love this phone and it have good price too.I will recommend for everyone who want it,5,17
199165,Huawei Ascend Mate 7 16GB Unlocked GSM 4G LTE Quad-Core Smartphone with 13MP Camera - Black,,"it works great. it is par to other flagships. great signal reception in Dallas area. it is fluid and elegant with Lollipop 5.1. the tiny bezels are one of the best looking in the market. i am very happy to have this phone. I'll be having this phone until something comes really good specs, same size, nice aesthetics and really really good camera. i don't see any of the new flagships have all in one yet. Mate 7's design, quality and functionality is best for me now.",5,2
43164,Apple iPhone 5s 32GB (Gold) - AT&T,Apple,"It works great, looks brand new!",5,1
26681,Apple iPhone 5C 16GB White - Unlocked Cell Phones,Apple,It works fine! No issues so far! Good purchase ',4,1
318081,Samsung Galaxy J7 J700M 16GB Dual Sim LTE Unlocked Phone - Retail Packaging - White (International Version),Samsung,it works,4,1
259891,Nokia 2330 Black,Nokia,"it worked, and I sent it to Jamaica can had a plan put on it , no problems !!!!!!! @@@",4,3
17859,Apple iPhone 4s a1387 8GB Black Smartphone for AT&T,,it worked for a year and then it was slow and froze alot. Had to buy a new one. Waste of money,1,2
5662,Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,"It work for a month, I went to the apple store they told me it could not be fixed; I bought another phone from them.",1,2
241920,Moto G Play (4th gen.) - Black - 16 GB - Unlocked - Prime Exclusive - with Lockscreen Offers & Ads,Motorola,It wont register with Metro PCS,3,3
363466,"Samsung Galaxy S6 Edge SM-G925 Factory Unlocked Cellphone, International Version, 64GB, Gold",,It wasn't focus camara found out pregram bad I return it back bad camara focus front camara,1,1
182443,Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,It was terrible .Volume controls didn't work. Audio was unhearable,1,1
52059,"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,It was supposed to be an unlocked iPhone . But it came with and AT&T sticker on the back of it,1,1
330281,Samsung Galaxy Note I717 16GB 4G LTE GSM Android Phone - Carbon Blue (AT&T version),Samsung,it was pretty good!it just has very few scratch on the side but i can not see it if i put the case on it.!!:),5,1
289444,Pandaoo Smart Watch Mobile Phone DZ09 Unlocked Universal GSM Bluetooth 4.0 Music Player Camera Calendar Stopwatch Sync with Android Smartphones(Silver),Pandaoo,It was okey buy still frost while using it..its only good for your handsfree calls for bluthooth,4,2
317439,Samsung Galaxy J5 SM-J500M/DS Factory Unlocked Dual Sim Smartphone - International Version (White),Samsung,It was ok,4,2
233276,LG Optimus G Pro E980 32GB Unlocked GSM 4G LTE Android Smartphone (White),LG,"It was not unlocked. I ordered it white, but I got a black one ???",2,1
271465,Nokia Lumia 900 AT&T GSM Unlocked 4G LTE Windows 7.5 Smartphone - Cyan Blue,Nokia,it was not unlocked at all one month after purchasing the phone i decided to try it and t was unlock sufferation,1,1
324658,"Samsung Galaxy Note 3 N900A Unlocked Cellphone, 32GB, Black",Samsung,it was not unlocked as describe and It could not be unlocked because the IMEI number was missing so I could not get it unlocked. I had to send it back for a refund. The phone was ok apart from this.,1,4
132888,BLU S480U Unlocked Studio 7.0 II Smartphone with 5MP Main Camera (Gold),BLU,It was not right in all ways,1,1
79235,Apple Watch 42mm Stainless Steel Case w/ Black Classic Buckle,Apple,It was just like buying it form Apple! This was amazing and even came in the apple box,5,1
234279,LG OPTIMUS L7 II DUAL P715 Factory Unlocked International Version - BLACK (No-Warranty),LG,It was in perfect conditions and works fine with movistar in venezuela,5,5
356517,"Samsung Galaxy S5 SM-G900F 16GB Factory Unlocked Cellphone International Version, Retail Packaging, Black",Samsung,"It was greatly and tightly, retailed packaged in its original shape.I have been using for a week and it looks great.And it came unlocked, no problem.Thank you.Edit: It has a camera problem which is common in S5 phones. I am sorry but this changes everything!",1,1
78468,Apple Smart Watch Sport 38mm - Stainless Steel/White (Certified Refurbished),Apple,It was good watch,4,1
293438,"POSH MOBILE ICON ANDROID UNLOCKED DUAL SIM 5.0"" GSM SMARTPHONE with soft metallic design, FULL-sized display, 5MP Camera and 4GB of Storage (MODEL # S510 GOLD)",Posh Mobile,It was good for the price!!!,5,2
288249,"OtterBox SYMMETRY SERIES Case for iPhone 6 Plus/6s Plus (5.5"" Version) - Retail Packaging - BLUE PRINT II (SLATE GREY/DEEP WATER BLUE)",OtterBox,It was good and what I expected.,5,1
198556,HTC Wildfire S Unlocked GSM Touchscreen Android Smartphone - White/Silver,,"It was fine for a little child but for an adult the phone was to small, otherwise the phone was great. The only reason I returned it was because of the size.",3,1
4462,"Apple iPad Mini 3 MGNR2LL/A NEWEST VERSION (16GB, Wi-Fi, Space Gray) (Certified Refurbished)",,It was everything that I wanted! I am very happy with it,5,2
248219,Motorola DROID Turbo - 32GB Android Smartphone - Verizon Unlocked - Blue Ballistic (Certified Refurbished),Motorola,"It was crippling when I dropped my phone in the dish water . I'm glad I found the exact same phone on Amazon. The price was reasonable and the shipping was quick. I am back to my old self again, my phone is dry and working great. Much thanks to the product provider and Amazon!",5,3
335545,"Samsung Galaxy S II 4G Prepaid Android Phone, Titanium (Virgin Mobile)",Samsung,it was constantly glitching and dying no matter how many batteries i tried. i returned it and upgraded,1,1
